"n.obs","location","logger","altitude.m.bf","RASTERVALU","altitude.m.pred","altitude.m.diff","N","sd","altitude.m.e_err","altitude.m.rel_err"
2510,NA,NA,NA,NA,NA,NA,NA,0.773409562052949,25.7803187350983,NA
2520,NA,NA,NA,NA,NA,NA,NA,0.766747820859024,25.5582606953008,NA
2530,NA,NA,NA,NA,NA,NA,NA,0.761683794390748,25.3894598130249,NA
2550,NA,NA,NA,NA,NA,NA,NA,0.752531327203536,25.0843775734512,NA
2560,NA,NA,NA,NA,NA,NA,NA,0.764922745808123,25.4974248602708,NA
2570,NA,NA,NA,NA,NA,NA,NA,0.772791257938037,25.7597085979346,NA
2580,NA,NA,NA,NA,NA,NA,NA,0.762890469268377,25.4296823089459,NA
2590,NA,NA,NA,NA,NA,NA,NA,0.754796125101411,25.1598708367137,NA
2600,NA,NA,NA,NA,NA,NA,NA,0.743568475627504,24.7856158542501,NA
2610,NA,NA,NA,NA,NA,NA,NA,0.744493844834339,24.816461494478,NA
2620,NA,NA,NA,NA,NA,NA,NA,0.746917966336042,24.8972655445347,NA
2630,NA,NA,NA,NA,NA,NA,NA,0.741116514493097,24.7038838164366,NA
2640,NA,NA,NA,NA,NA,NA,NA,0.736795220476267,24.5598406825422,NA
2650,NA,NA,NA,NA,NA,NA,NA,0.736197939712935,24.5399313237645,NA
2660,NA,NA,NA,NA,NA,NA,NA,0.734044940987394,24.4681646995798,NA
2670,NA,NA,NA,NA,NA,NA,NA,0.731742539446333,24.3914179815444,NA
2680,NA,NA,NA,NA,NA,NA,NA,0.723826082746793,24.1275360915598,NA
2690,NA,NA,NA,NA,NA,NA,NA,0.724607673451805,24.1535891150602,NA
2700,NA,NA,NA,NA,NA,NA,NA,0.724690879977996,24.1563626659332,NA
2710,NA,NA,NA,NA,NA,NA,NA,0.713335218716718,23.7778406238906,NA
2720,NA,NA,NA,NA,NA,NA,NA,0.717208720423681,23.906957347456,NA
2730,NA,NA,NA,NA,NA,NA,NA,0.725663593075365,24.1887864358455,NA
2740,NA,NA,NA,NA,NA,NA,NA,0.714903477949915,23.8301159316638,NA
2750,NA,NA,NA,NA,NA,NA,NA,0.713276854371843,23.7758951457281,NA
2760,NA,NA,NA,NA,NA,NA,NA,0.710990677157307,23.6996892385769,NA
2770,NA,NA,NA,NA,NA,NA,NA,0.719939531689843,23.9979843896615,NA
2780,NA,NA,NA,NA,NA,NA,NA,0.711508387924516,23.7169462641505,NA
2790,NA,NA,NA,NA,NA,NA,NA,0.713861634148014,23.7953878049338,NA
2800,NA,NA,NA,NA,NA,NA,NA,0.717157403570403,23.9052467856801,NA
2810,NA,NA,NA,NA,NA,NA,NA,0.705966789505024,23.5322263168341,NA
2820,NA,NA,NA,NA,NA,NA,NA,0.687851611358668,22.9283870452889,NA
2830,NA,NA,NA,NA,NA,NA,NA,0.70711374870377,23.5704582901257,NA
2850,NA,NA,NA,NA,NA,NA,NA,0.699757924165828,23.3252641388609,NA
2860,NA,NA,NA,NA,NA,NA,NA,0.698271938899269,23.2757312966423,NA
2870,NA,NA,NA,NA,NA,NA,NA,0.693317664002534,23.1105888000845,NA
2880,NA,NA,NA,NA,NA,NA,NA,0.687957928636659,22.9319309545553,NA
2890,NA,NA,NA,NA,NA,NA,NA,0.697695403786633,23.2565134595544,NA
2900,NA,NA,NA,NA,NA,NA,NA,0.674007721651459,22.4669240550486,NA
2910,NA,NA,NA,NA,NA,NA,NA,0.691641962956309,23.0547320985436,NA
2920,NA,NA,NA,NA,NA,NA,NA,0.678841055703677,22.6280351901226,NA
2930,NA,NA,NA,NA,NA,NA,NA,0.695559182063616,23.1853060687872,NA
2940,NA,NA,NA,NA,NA,NA,NA,0.696595566781889,23.219852226063,NA
2950,NA,NA,NA,NA,NA,NA,NA,0.682248443528167,22.7416147842722,NA
2970,NA,NA,NA,NA,NA,NA,NA,0.678682307680958,22.6227435893653,NA
2980,NA,NA,NA,NA,NA,NA,NA,0.681372535694465,22.7124178564822,NA
2990,NA,NA,NA,NA,NA,NA,NA,0.679113933241756,22.6371311080585,NA
3000,NA,NA,NA,NA,NA,NA,NA,0.677892806021159,22.596426867372,NA
3010,NA,NA,NA,NA,NA,NA,NA,0.670320483388889,22.344016112963,NA
3020,NA,NA,NA,NA,NA,NA,NA,0.664694329600884,22.1564776533628,NA
3030,NA,NA,NA,NA,NA,NA,NA,0.665391986485913,22.1797328828638,NA
3060,NA,NA,NA,NA,NA,NA,NA,0.665558789921907,22.1852929973969,NA
3070,NA,NA,NA,NA,NA,NA,NA,0.661869787546825,22.0623262515608,NA
3090,NA,NA,NA,NA,NA,NA,NA,0.663070077779294,22.1023359259765,NA
3100,NA,NA,NA,NA,NA,NA,NA,0.645849471938674,21.5283157312891,NA
3110,NA,NA,NA,NA,NA,NA,NA,0.642292934696948,21.4097644898983,NA
3120,NA,NA,NA,NA,NA,NA,NA,0.651155081058743,21.7051693686248,NA
3150,NA,NA,NA,NA,NA,NA,NA,0.635924499901013,21.1974833300338,NA
3160,NA,NA,NA,NA,NA,NA,NA,0.638833981264113,21.2944660421371,NA
3170,NA,NA,NA,NA,NA,NA,NA,0.638510398037307,21.2836799345769,NA
3180,NA,NA,NA,NA,NA,NA,NA,0.618252858790774,20.6084286263591,NA
3190,NA,NA,NA,NA,NA,NA,NA,0.612571877817396,20.4190625939132,NA
3200,NA,NA,NA,NA,NA,NA,NA,0.616571330190634,20.5523776730212,NA
3210,NA,NA,NA,NA,NA,NA,NA,0.626352463313488,20.8784154437829,NA
3250,NA,NA,NA,NA,NA,NA,NA,0.613966984405337,20.4655661468446,NA
3260,NA,NA,NA,NA,NA,NA,NA,0.601532020960599,20.0510673653533,NA
3270,NA,NA,NA,NA,NA,NA,NA,0.606697061688981,20.2232353896327,NA
3280,NA,NA,NA,NA,NA,NA,NA,0.581305749662326,19.3768583220775,NA
3300,NA,NA,NA,NA,NA,NA,NA,0.579979286841026,19.3326428947009,NA
3310,NA,NA,NA,NA,NA,NA,NA,0.602974989870821,20.0991663290274,NA
3320,NA,NA,NA,NA,NA,NA,NA,0.5835342084427,19.4511402814233,NA
3330,NA,NA,NA,NA,NA,NA,NA,0.575612056943934,19.1870685647978,NA
3340,NA,NA,NA,NA,NA,NA,NA,0.586659488352336,19.5553162784112,NA
3350,NA,NA,NA,NA,NA,NA,NA,0.582251546337924,19.4083848779308,NA
3370,NA,NA,NA,NA,NA,NA,NA,0.56261244835036,18.7537482783453,NA
3380,NA,NA,NA,NA,NA,NA,NA,0.561478700369837,18.7159566789946,NA
3390,NA,NA,NA,NA,NA,NA,NA,0.557251383378165,18.5750461126055,NA
3400,NA,NA,NA,NA,NA,NA,NA,0.555554604177977,18.5184868059326,NA
3410,NA,NA,NA,NA,NA,NA,NA,0.567383992256536,18.9127997418845,NA
3420,NA,NA,NA,NA,NA,NA,NA,0.556146877912616,18.5382292637539,NA
3430,NA,NA,NA,NA,NA,NA,NA,0.534640838478711,17.8213612826237,NA
3440,NA,NA,NA,NA,NA,NA,NA,0.523700075509254,17.4566691836418,NA
3450,NA,NA,NA,NA,NA,NA,NA,0.530719772328157,17.6906590776052,NA
3460,NA,NA,NA,NA,NA,NA,NA,0.539910103733899,17.9970034577966,NA
3470,NA,NA,NA,NA,NA,NA,NA,0.509189532717312,16.9729844239104,NA
3490,NA,NA,NA,NA,NA,NA,NA,0.534012706735866,17.8004235578622,NA
3500,NA,NA,NA,NA,NA,NA,NA,0.516613026255176,17.2204342085059,NA
3900,"BAOL087X","barodata/BAOL087X_179808.csv",-4.95590375346812,NA,NA,NA,3903,0.509189532717312,16.9729844239104,NA
