
Datum	Waterstand	Temperatuur water	Temperatuur intern
2019-07-14 16:30:00	-198.19	13.3	21.53
2019-07-14 16:45:00	-198.24	13.3	21.77
2019-07-14 17:00:00	-198.28	13.26	21.4
2019-07-14 17:15:00	-198.28	13.26	21.13
2019-07-14 17:30:00	-198.3	13.26	20.93
2019-07-14 17:45:00	-198.3	13.26	20.66
2019-07-14 18:00:00	-198.28	13.26	20.39
2019-07-14 18:15:00	-198.23	13.26	20.39
2019-07-14 18:30:00	-198.23	13.26	20.42
2019-07-14 18:45:00	-198.24	13.26	20.25
2019-07-14 19:00:00	-198.23	13.3	20.12
2019-07-14 19:15:00	-198.22	13.26	20.05
2019-07-14 19:30:00	-198.2	13.3	19.8
2019-07-14 19:45:00	-198.17	13.3	19.43
2019-07-14 20:00:00	-198.13	13.26	19.13
2019-07-14 20:15:00	-198.03	13.3	18.87
2019-07-14 20:30:00	-197.93	13.26	18.69
2019-07-14 20:45:00	-197.93	13.3	18.47
2019-07-14 21:00:00	-197.89	13.3	18.25
2019-07-14 21:15:00	-197.86	13.3	18.1
2019-07-14 21:30:00	-197.81	13.3	17.84
2019-07-14 21:45:00	-197.76	13.3	17.43
2019-07-14 22:00:00	-197.71	13.26	16.92
2019-07-14 22:15:00	-197.67	13.3	16.29
2019-07-14 22:30:00	-197.63	13.3	15.77
2019-07-14 22:45:00	-197.61	13.3	15.48
2019-07-14 23:00:00	-197.58	13.3	15.37
2019-07-14 23:15:00	-197.55	13.26	15.29
2019-07-14 23:30:00	-197.53	13.3	15.22
2019-07-14 23:45:00	-197.49	13.3	15.11
2019-07-15 00:00:00	-197.45	13.3	15
2019-07-15 00:15:00	-197.42	13.3	14.79
2019-07-15 00:30:00	-197.39	13.3	14.54
2019-07-15 00:45:00	-197.34	13.3	14.13
2019-07-15 01:00:00	-197.24	13.3	13.63
2019-07-15 01:15:00	-197.19	13.3	13.05
2019-07-15 01:30:00	-197.13	13.3	12.56
2019-07-15 01:45:00	-197.11	13.3	12.06
2019-07-15 02:00:00	-197.05	13.3	11.65
2019-07-15 02:15:00	-197.01	13.3	11.27
2019-07-15 02:30:00	-197.02	13.3	10.9
2019-07-15 02:45:00	-196.97	13.3	10.53
2019-07-15 03:00:00	-196.89	13.3	10.28
2019-07-15 03:15:00	-196.83	13.3	10.03
2019-07-15 03:30:00	-196.78	13.3	9.85
2019-07-15 03:45:00	-196.71	13.3	9.61
2019-07-15 04:00:00	-196.68	13.3	9.37
2019-07-15 04:15:00	-196.63	13.3	9.13
2019-07-15 04:30:00	-196.6	13.3	9.04
2019-07-15 04:45:00	-196.58	13.3	9.13
2019-07-15 05:00:00	-196.55	13.3	9.32
2019-07-15 05:15:00	-196.55	13.3	9.56
2019-07-15 05:30:00	-196.53	13.3	9.8
2019-07-15 05:45:00	-196.54	13.3	9.99
2019-07-15 06:00:00	-196.54	13.3	10.16
2019-07-15 06:15:00	-196.49	13.3	10.32
2019-07-15 06:30:00	-196.49	13.3	10.49
2019-07-15 06:45:00	-196.47	13.3	10.65
2019-07-15 07:00:00	-196.48	13.3	10.86
2019-07-15 07:15:00	-196.48	13.3	11.11
2019-07-15 07:30:00	-196.44	13.3	11.31
2019-07-15 07:45:00	-196.45	13.3	11.56
2019-07-15 08:00:00	-196.44	13.3	11.81
2019-07-15 08:15:00	-196.43	13.3	12.06
2019-07-15 08:30:00	-196.43	13.3	12.35
2019-07-15 08:45:00	-196.43	13.3	12.72
2019-07-15 09:00:00	-196.4	13.3	13.14
2019-07-15 09:15:00	-196.4	13.3	13.55
2019-07-15 09:30:00	-196.42	13.3	13.92
2019-07-15 09:45:00	-196.42	13.3	14.38
2019-07-15 10:00:00	-196.38	13.3	14.91
2019-07-15 10:15:00	-196.4	13.3	15.26
2019-07-15 10:30:00	-196.44	13.3	15.44
2019-07-15 10:45:00	-196.43	13.3	15.7
2019-07-15 11:00:00	-196.43	13.3	16.25
2019-07-15 11:15:00	-196.44	13.3	17.03
2019-07-15 11:30:00	-196.5	13.3	17.32
2019-07-15 11:45:00	-196.58	13.3	17.36
2019-07-15 12:00:00	-196.63	13.3	17.29
2019-07-15 12:15:00	-196.68	13.3	17.4
2019-07-15 12:30:00	-196.65	13.3	17.77
2019-07-15 12:45:00	-196.71	13.3	18.25
2019-07-15 13:00:00	-196.79	13.3	18.95
2019-07-15 13:15:00	-196.86	13.3	19.72
2019-07-15 13:30:00	-196.93	13.3	19.61
2019-07-15 13:45:00	-196.96	13.3	19.21
2019-07-15 14:00:00	-196.93	13.3	18.87
2019-07-15 14:15:00	-196.95	13.3	18.76
2019-07-15 14:30:00	-196.97	13.3	18.73
2019-07-15 14:45:00	-197.02	13.3	18.54
2019-07-15 15:00:00	-197.06	13.3	18.47
2019-07-15 15:15:00	-197.08	13.3	18.58
2019-07-15 15:30:00	-197.13	13.3	18.62
2019-07-15 15:45:00	-197.16	13.3	18.8
2019-07-15 16:00:00	-197.24	13.3	19.17
2019-07-15 16:15:00	-197.33	13.3	19.28
2019-07-15 16:30:00	-197.38	13.3	19.46
2019-07-15 16:45:00	-197.49	13.34	20.42
2019-07-15 17:00:00	-197.59	13.3	21.03
2019-07-15 17:15:00	-197.69	13.34	21.13
2019-07-15 17:30:00	-197.76	13.34	21.13
2019-07-15 17:45:00	-197.76	13.34	21.13
2019-07-15 18:00:00	-197.81	13.34	20.99
2019-07-15 18:15:00	-197.81	13.3	20.82
2019-07-15 18:30:00	-197.81	13.3	20.62
2019-07-15 18:45:00	-197.79	13.3	20.39
2019-07-15 19:00:00	-197.77	13.3	20.12
2019-07-15 19:15:00	-197.77	13.3	20.52
2019-07-15 19:30:00	-197.8	13.34	20.89
2019-07-15 19:45:00	-197.85	13.34	20.69
2019-07-15 20:00:00	-197.84	13.3	20.29
2019-07-15 20:15:00	-197.81	13.34	19.94
2019-07-15 20:30:00	-197.74	13.34	19.5
2019-07-15 20:45:00	-197.69	13.3	19.06
2019-07-15 21:00:00	-197.63	13.34	18.65
2019-07-15 21:15:00	-197.6	13.34	18.25
2019-07-15 21:30:00	-197.56	13.3	17.84
2019-07-15 21:45:00	-197.5	13.3	17.47
2019-07-15 22:00:00	-197.49	13.34	17.1
2019-07-15 22:15:00	-197.42	13.34	16.77
2019-07-15 22:30:00	-197.34	13.34	16.33
2019-07-15 22:45:00	-197.29	13.3	15.88
2019-07-15 23:00:00	-197.23	13.34	15.51
2019-07-15 23:15:00	-197.16	13.34	15.07
2019-07-15 23:30:00	-197.12	13.34	14.5
2019-07-15 23:45:00	-197.08	13.3	13.92
2019-07-16 00:00:00	-197.02	13.34	13.3
2019-07-16 00:15:00	-196.96	13.34	12.8
2019-07-16 00:30:00	-196.91	13.34	12.35
2019-07-16 00:45:00	-196.89	13.34	11.93
2019-07-16 01:00:00	-196.85	13.3	11.52
2019-07-16 01:15:00	-196.8	13.34	11.11
2019-07-16 01:30:00	-196.76	13.34	10.73
2019-07-16 01:45:00	-196.69	13.34	10.45
2019-07-16 02:00:00	-196.68	13.34	10.16
2019-07-16 02:15:00	-196.59	13.34	9.85
2019-07-16 02:30:00	-196.57	13.34	9.56
2019-07-16 02:45:00	-196.53	13.34	9.28
2019-07-16 03:00:00	-196.49	13.34	9.04
2019-07-16 03:15:00	-196.44	13.34	8.85
2019-07-16 03:30:00	-196.39	13.34	8.66
2019-07-16 03:45:00	-196.33	13.34	8.47
2019-07-16 04:00:00	-196.3	13.34	8.28
2019-07-16 04:15:00	-196.23	13.34	8.19
2019-07-16 04:30:00	-196.2	13.34	8.09
2019-07-16 04:45:00	-196.18	13.34	8.04
2019-07-16 05:00:00	-196.13	13.34	8.14
2019-07-16 05:15:00	-196.09	13.34	8.14
2019-07-16 05:30:00	-196.02	13.34	8.14
2019-07-16 05:45:00	-196.07	13.34	8.04
2019-07-16 06:00:00	-196.1	13.34	8
2019-07-16 06:15:00	-196.07	13.34	8.19
2019-07-16 06:30:00	-196.09	13.34	8.42
2019-07-16 06:45:00	-196.07	13.34	8.8
2019-07-16 07:00:00	-196.09	13.34	9.23
2019-07-16 07:15:00	-196.07	13.34	9.66
2019-07-16 07:30:00	-196.07	13.34	10.03
2019-07-16 07:45:00	-196.05	13.34	10.36
2019-07-16 08:00:00	-196.04	13.34	10.73
2019-07-16 08:15:00	-196.07	13.34	11.07
2019-07-16 08:30:00	-196.04	13.34	11.44
2019-07-16 08:45:00	-196.01	13.34	11.81
2019-07-16 09:00:00	-195.97	13.34	12.18
2019-07-16 09:15:00	-195.95	13.34	12.56
2019-07-16 09:30:00	-195.92	13.34	12.97
2019-07-16 09:45:00	-195.9	13.34	13.42
2019-07-16 10:00:00	-195.89	13.34	13.96
2019-07-16 10:15:00	-195.92	13.34	14.46
2019-07-16 10:30:00	-195.92	13.34	14.91
2019-07-16 10:45:00	-195.92	13.34	15.29
2019-07-16 11:00:00	-195.96	13.34	15.66
2019-07-16 11:15:00	-196.01	13.34	15.92
2019-07-16 11:30:00	-196.02	13.34	16.18
2019-07-16 11:45:00	-196.06	13.34	16.51
2019-07-16 12:00:00	-196.1	13.34	16.73
2019-07-16 12:15:00	-196.17	13.34	16.84
2019-07-16 12:30:00	-196.18	13.34	16.84
2019-07-16 12:45:00	-196.18	13.34	16.81
2019-07-16 13:00:00	-196.21	13.34	16.92
2019-07-16 13:15:00	-196.22	13.34	17.03
2019-07-16 13:30:00	-196.26	13.34	17.25
2019-07-16 13:45:00	-196.3	13.34	17.91
2019-07-16 14:00:00	-196.38	13.34	18.58
2019-07-16 14:15:00	-196.44	13.34	19.13
2019-07-16 14:30:00	-196.49	13.34	19.83
2019-07-16 14:45:00	-196.6	13.34	20.32
2019-07-16 15:00:00	-196.7	13.34	20.72
2019-07-16 15:15:00	-196.8	13.34	21.03
2019-07-16 15:30:00	-196.92	13.34	21.33
2019-07-16 15:45:00	-197.02	13.34	21.5
2019-07-16 16:00:00	-197.11	13.34	21.63
2019-07-16 16:15:00	-197.19	13.34	21.87
2019-07-16 16:30:00	-197.27	13.34	22.68
2019-07-16 16:45:00	-197.37	13.34	23.52
2019-07-16 17:00:00	-197.46	13.34	25.03
2019-07-16 17:15:00	-197.6	13.34	26.79
2019-07-16 17:30:00	-197.71	13.34	27.77
2019-07-16 17:45:00	-197.77	13.34	28.52
2019-07-16 18:00:00	-197.8	13.34	28.74
2019-07-16 18:15:00	-197.87	13.34	28.62
2019-07-16 18:30:00	-197.91	13.34	28.46
2019-07-16 18:45:00	-198.02	13.34	28.96
2019-07-16 19:00:00	-198.08	13.34	29.53
2019-07-16 19:15:00	-198.13	13.34	29.43
2019-07-16 19:30:00	-198.19	13.34	29.68
2019-07-16 19:45:00	-198.24	13.34	30.03
2019-07-16 20:00:00	-198.25	13.34	30.12
2019-07-16 20:15:00	-198.23	13.34	29.4
2019-07-16 20:30:00	-198.18	13.34	28.14
2019-07-16 20:45:00	-198.12	13.34	26.98
2019-07-16 21:00:00	-198.07	13.34	25.63
2019-07-16 21:15:00	-198.01	13.34	23.99
2019-07-16 21:30:00	-197.89	13.34	22.24
2019-07-16 21:45:00	-197.77	13.34	20.59
2019-07-16 22:00:00	-197.74	13.34	19.06
2019-07-16 22:15:00	-197.66	13.34	17.66
2019-07-16 22:30:00	-197.6	13.34	16.51
2019-07-16 22:45:00	-197.54	13.34	15.55
2019-07-16 23:00:00	-197.45	13.38	14.79
2019-07-16 23:15:00	-197.39	13.34	14.05
2019-07-16 23:30:00	-197.36	13.34	13.42
2019-07-16 23:45:00	-197.31	13.34	12.93
2019-07-17 00:00:00	-197.24	13.34	12.51
2019-07-17 00:15:00	-197.18	13.34	12.1
2019-07-17 00:30:00	-197.13	13.34	11.73
2019-07-17 00:45:00	-197.1	13.34	11.36
2019-07-17 01:00:00	-197.03	13.38	11.02
2019-07-17 01:15:00	-196.97	13.34	10.73
2019-07-17 01:30:00	-196.93	13.34	10.49
2019-07-17 01:45:00	-196.89	13.34	10.28
2019-07-17 02:00:00	-196.85	13.34	10.07
2019-07-17 02:15:00	-196.84	13.34	9.89
2019-07-17 02:30:00	-196.81	13.38	9.66
2019-07-17 02:45:00	-196.78	13.38	9.51
2019-07-17 03:00:00	-196.71	13.38	9.32
2019-07-17 03:15:00	-196.66	13.34	9.18
2019-07-17 03:30:00	-196.63	13.38	8.99
2019-07-17 03:45:00	-196.58	13.38	8.9
2019-07-17 04:00:00	-196.53	13.38	8.76
2019-07-17 04:15:00	-196.5	13.38	8.61
2019-07-17 04:30:00	-196.47	13.34	8.47
2019-07-17 04:45:00	-196.47	13.34	8.33
2019-07-17 05:00:00	-196.47	13.34	8.19
2019-07-17 05:15:00	-196.44	13.34	8.04
2019-07-17 05:30:00	-196.45	13.34	7.95
2019-07-17 05:45:00	-196.47	13.34	7.85
2019-07-17 06:00:00	-196.48	13.38	7.81
2019-07-17 06:15:00	-196.45	13.38	7.85
2019-07-17 06:30:00	-196.39	13.38	8.09
2019-07-17 06:45:00	-196.37	13.34	8.47
2019-07-17 07:00:00	-196.35	13.38	8.85
2019-07-17 07:15:00	-196.35	13.38	9.28
2019-07-17 07:30:00	-196.35	13.34	9.75
2019-07-17 07:45:00	-196.32	13.34	10.2
2019-07-17 08:00:00	-196.32	13.38	10.65
2019-07-17 08:15:00	-196.35	13.34	11.11
2019-07-17 08:30:00	-196.32	13.38	11.65
2019-07-17 08:45:00	-196.33	13.38	12.31
2019-07-17 09:00:00	-196.33	13.38	13.09
2019-07-17 09:15:00	-196.35	13.34	13.88
2019-07-17 09:30:00	-196.35	13.38	14.83
2019-07-17 09:45:00	-196.32	13.34	15.77
2019-07-17 10:00:00	-196.32	13.38	16.92
2019-07-17 10:15:00	-196.43	13.38	18.32
2019-07-17 10:30:00	-196.57	13.38	19.94
2019-07-17 10:45:00	-196.74	13.34	21.23
2019-07-17 11:00:00	-196.89	13.38	21.87
2019-07-17 11:15:00	-197.1	13.34	22.74
2019-07-17 11:30:00	-197.31	13.38	23.86
2019-07-17 11:45:00	-197.5	13.38	24.7
2019-07-17 12:00:00	-197.6	13.38	25
2019-07-17 12:15:00	-197.71	13.38	24.9
2019-07-17 12:30:00	-197.9	13.38	25.38
2019-07-17 12:45:00	-198.06	13.34	26.1
2019-07-17 13:00:00	-198.18	13.38	26.29
2019-07-17 13:15:00	-198.24	13.34	26.07
2019-07-17 13:30:00	-198.33	13.38	26.04
2019-07-17 13:45:00	-198.42	13.34	26.32
2019-07-17 14:00:00	-198.59	13.34	27.26
2019-07-17 14:15:00	-198.75	13.34	28.18
2019-07-17 14:30:00	-198.75	13.38	28.24
2019-07-17 14:45:00	-198.9	13.38	28.71
2019-07-17 15:00:00	-199.03	13.38	29.59
2019-07-17 15:15:00	-199.12	13.38	29.46
2019-07-17 15:30:00	-199.23	13.38	30
2019-07-17 15:45:00	-199.43	13.38	31.26
2019-07-17 16:00:00	-199.57	13.34	32.64
2019-07-17 16:15:00	-199.61	13.34	33.78
2019-07-17 16:30:00	-199.7	13.38	33.99
2019-07-17 16:45:00	-199.74	13.38	34.71
2019-07-17 17:00:00	-199.82	13.34	35.28
2019-07-17 17:15:00	-199.86	13.38	36.04
2019-07-17 17:30:00	-199.93	13.38	36.71
2019-07-17 17:45:00	-199.95	13.38	37.12
2019-07-17 18:00:00	-199.99	13.38	37.27
2019-07-17 18:15:00	-200	13.38	36.92
2019-07-17 18:30:00	-200.03	13.38	36.65
2019-07-17 18:45:00	-200.11	13.38	36.57
2019-07-17 19:00:00	-200.15	13.38	36.1
2019-07-17 19:15:00	-200.13	13.38	35.45
2019-07-17 19:30:00	-200.15	13.38	35.04
2019-07-17 19:45:00	-200.18	13.38	34.41
2019-07-17 20:00:00	-200.16	13.38	33.33
2019-07-17 20:15:00	-200.1	13.34	32.01
2019-07-17 20:30:00	-200.02	13.38	30.18
2019-07-17 20:45:00	-199.91	13.38	28.14
2019-07-17 21:00:00	-199.81	13.38	26.23
2019-07-17 21:15:00	-199.71	13.38	24.46
2019-07-17 21:30:00	-199.63	13.38	22.85
2019-07-17 21:45:00	-199.55	13.38	21.43
2019-07-17 22:00:00	-199.5	13.38	20.22
2019-07-17 22:15:00	-199.43	13.38	19.13
2019-07-17 22:30:00	-199.38	13.38	18.17
2019-07-17 22:45:00	-199.28	13.38	17.4
2019-07-17 23:00:00	-199.21	13.38	16.7
2019-07-17 23:15:00	-199.17	13.38	16.07
2019-07-17 23:30:00	-199.09	13.38	15.55
2019-07-17 23:45:00	-199.05	13.38	15.07
2019-07-18 00:00:00	-198.98	13.38	14.58
2019-07-18 00:15:00	-198.91	13.38	14.13
2019-07-18 00:30:00	-198.87	13.38	13.76
2019-07-18 00:45:00	-198.82	13.38	13.47
2019-07-18 01:00:00	-198.78	13.38	13.26
2019-07-18 01:15:00	-198.75	13.38	13.01
2019-07-18 01:30:00	-198.71	13.38	12.85
2019-07-18 01:45:00	-198.66	13.38	12.64
2019-07-18 02:00:00	-198.64	13.38	12.51
2019-07-18 02:15:00	-198.55	13.38	12.43
2019-07-18 02:30:00	-198.48	13.38	12.35
2019-07-18 02:45:00	-198.43	13.38	12.35
2019-07-18 03:00:00	-198.4	13.38	12.39
2019-07-18 03:15:00	-198.38	13.38	12.35
2019-07-18 03:30:00	-198.4	13.38	12.31
2019-07-18 03:45:00	-198.28	13.38	12.27
2019-07-18 04:00:00	-198.18	13.38	12.27
2019-07-18 04:15:00	-198.22	13.38	12.27
2019-07-18 04:30:00	-198.18	13.38	12.31
2019-07-18 04:45:00	-198.11	13.38	12.35
2019-07-18 05:00:00	-198.04	13.38	12.31
2019-07-18 05:15:00	-198.02	13.38	12.18
2019-07-18 05:30:00	-198.04	13.38	12.06
2019-07-18 05:45:00	-198.02	13.38	11.93
2019-07-18 06:00:00	-197.99	13.38	11.85
2019-07-18 06:15:00	-197.98	13.38	11.77
2019-07-18 06:30:00	-197.97	13.38	11.77
2019-07-18 06:45:00	-197.92	13.38	11.93
2019-07-18 07:00:00	-197.91	13.38	12.14
2019-07-18 07:15:00	-197.92	13.38	12.47
2019-07-18 07:30:00	-197.92	13.38	12.8
2019-07-18 07:45:00	-197.91	13.38	13.3
2019-07-18 08:00:00	-197.87	13.38	13.84
2019-07-18 08:15:00	-197.87	13.38	14.34
2019-07-18 08:30:00	-197.82	13.38	14.87
2019-07-18 08:45:00	-197.87	13.38	15.77
2019-07-18 09:00:00	-197.98	13.38	17.25
2019-07-18 09:15:00	-198.16	13.38	18.25
2019-07-18 09:30:00	-198.27	13.38	19.21
2019-07-18 09:45:00	-198.38	13.38	20.18
2019-07-18 10:00:00	-198.56	13.38	20.56
2019-07-18 10:15:00	-198.7	13.38	20.72
2019-07-18 10:30:00	-198.85	13.42	21.53
2019-07-18 10:45:00	-198.99	13.38	22.24
2019-07-18 11:00:00	-199.18	13.38	23.28
2019-07-18 11:15:00	-199.43	13.42	24.4
2019-07-18 11:30:00	-199.68	13.38	25.38
2019-07-18 11:45:00	-199.91	13.38	26.29
2019-07-18 12:00:00	-200.08	13.38	27.01
2019-07-18 12:15:00	-200.29	13.38	27.7
2019-07-18 12:30:00	-200.44	13.38	28.14
2019-07-18 12:45:00	-200.56	13.38	28.36
2019-07-18 13:00:00	-200.68	13.38	28.21
2019-07-18 13:15:00	-200.72	13.38	28.02
2019-07-18 13:30:00	-200.84	13.38	27.64
2019-07-18 13:45:00	-200.78	13.38	27.61
2019-07-18 14:00:00	-200.95	13.38	27.58
2019-07-18 14:15:00	-200.99	13.38	27.39
2019-07-18 14:30:00	-201.09	13.38	27.17
2019-07-18 14:45:00	-201.17	13.38	26.76
2019-07-18 15:00:00	-201.17	13.38	26.42
2019-07-18 15:15:00	-201.19	13.38	26.2
2019-07-18 15:30:00	-201.25	13.38	26.16
2019-07-18 15:45:00	-201.32	13.38	26.51
2019-07-18 16:00:00	-201.47	13.38	27.2
2019-07-18 16:15:00	-201.52	13.42	27.99
2019-07-18 16:30:00	-201.63	13.38	27.92
2019-07-18 16:45:00	-201.49	13.38	27.55
2019-07-18 17:00:00	-201.51	13.38	27.14
2019-07-18 17:15:00	-201.42	13.38	26.7
2019-07-18 17:30:00	-201.41	13.38	26.48
2019-07-18 17:45:00	-201.46	13.38	26.16
2019-07-18 18:00:00	-201.4	13.38	25.66
2019-07-18 18:15:00	-201.25	13.38	25.28
2019-07-18 18:30:00	-201.21	13.38	25.19
2019-07-18 18:45:00	-201.17	13.38	25.1
2019-07-18 19:00:00	-201.17	13.38	24.77
2019-07-18 19:15:00	-201.01	13.38	24.33
2019-07-18 19:30:00	-200.85	13.42	23.89
2019-07-18 19:45:00	-200.71	13.42	23.52
2019-07-18 20:00:00	-200.63	13.38	23.45
2019-07-18 20:15:00	-200.52	13.38	23.32
2019-07-18 20:30:00	-200.48	13.38	23.05
2019-07-18 20:45:00	-200.4	13.38	22.78
2019-07-18 21:00:00	-200.5	13.42	22.54
2019-07-18 21:15:00	-200.42	13.38	22.17
2019-07-18 21:30:00	-200.37	13.42	21.8
2019-07-18 21:45:00	-200.32	13.38	21.4
2019-07-18 22:00:00	-200.26	13.38	20.99
2019-07-18 22:15:00	-200.18	13.38	20.66
2019-07-18 22:30:00	-200.11	13.38	20.32
2019-07-18 22:45:00	-200.03	13.38	20.02
2019-07-18 23:00:00	-199.89	13.38	19.72
2019-07-18 23:15:00	-199.84	13.38	19.39
2019-07-18 23:30:00	-199.79	13.42	18.98
2019-07-18 23:45:00	-199.77	13.42	18.47
2019-07-19 00:00:00	-199.71	13.42	17.99
2019-07-19 00:15:00	-199.65	13.38	17.47
2019-07-19 00:30:00	-199.6	13.42	17.03
2019-07-19 00:45:00	-199.57	13.38	16.58
2019-07-19 01:00:00	-199.52	13.38	16.18
2019-07-19 01:15:00	-199.45	13.38	15.81
2019-07-19 01:30:00	-199.4	13.42	15.51
2019-07-19 01:45:00	-199.36	13.42	15.33
2019-07-19 02:00:00	-199.34	13.42	15.18
2019-07-19 02:15:00	-199.3	13.38	15.11
2019-07-19 02:30:00	-199.26	13.42	15.14
2019-07-19 02:45:00	-199.24	13.42	15.22
2019-07-19 03:00:00	-199.2	13.42	15.37
2019-07-19 03:15:00	-199.18	13.38	15.51
2019-07-19 03:30:00	-199.13	13.42	15.74
2019-07-19 03:45:00	-199.1	13.42	15.96
2019-07-19 04:00:00	-199.09	13.42	16.1
2019-07-19 04:15:00	-199.07	13.38	16.25
2019-07-19 04:30:00	-199.04	13.42	16.36
2019-07-19 04:45:00	-198.96	13.42	16.4
2019-07-19 05:00:00	-198.93	13.38	16.44
2019-07-19 05:15:00	-198.91	13.42	16.47
2019-07-19 05:30:00	-198.88	13.42	16.4
2019-07-19 05:45:00	-198.86	13.42	16.25
2019-07-19 06:00:00	-198.86	13.42	16.07
2019-07-19 06:15:00	-198.77	13.42	15.96
2019-07-19 06:30:00	-198.75	13.42	15.92
2019-07-19 06:45:00	-198.77	13.42	15.99
2019-07-19 07:00:00	-198.75	13.42	16.14
2019-07-19 07:15:00	-198.75	13.42	16.33
2019-07-19 07:30:00	-198.76	13.42	16.44
2019-07-19 07:45:00	-198.78	13.42	16.62
2019-07-19 08:00:00	-198.76	13.42	16.99
2019-07-19 08:15:00	-198.78	13.42	17.36
2019-07-19 08:30:00	-198.82	13.42	17.62
2019-07-19 08:45:00	-198.91	13.42	17.99
2019-07-19 09:00:00	-198.98	13.42	18.58
2019-07-19 09:15:00	-199.07	13.42	19.13
2019-07-19 09:30:00	-199.15	13.42	19.69
2019-07-19 09:45:00	-199.3	13.42	20.12
2019-07-19 10:00:00	-199.34	13.42	20.35
2019-07-19 10:15:00	-199.46	13.42	20.69
2019-07-19 10:30:00	-199.51	13.42	21.09
2019-07-19 10:45:00	-199.67	13.42	22
2019-07-19 11:00:00	-199.79	13.42	22.98
2019-07-19 11:15:00	-199.94	13.42	23.96
2019-07-19 11:30:00	-200.14	13.42	24.87
2019-07-19 11:45:00	-200.29	13.42	25.69
2019-07-19 12:00:00	-200.41	13.42	26.48
2019-07-19 12:15:00	-200.48	13.42	27.08
2019-07-19 12:30:00	-200.68	13.42	27.67
2019-07-19 12:45:00	-200.85	13.38	28.14
2019-07-19 13:00:00	-200.93	13.42	28.43
2019-07-19 13:15:00	-201.1	13.42	29.02
2019-07-19 13:30:00	-201.32	13.42	29.65
2019-07-19 13:45:00	-201.46	13.42	30
2019-07-19 14:00:00	-201.58	13.42	30.12
2019-07-19 14:15:00	-201.59	13.42	29.78
2019-07-19 14:30:00	-201.67	13.42	29.68
2019-07-19 14:45:00	-201.81	13.42	29.97
2019-07-19 15:00:00	-201.88	13.42	29.78
2019-07-19 15:15:00	-201.93	13.42	29.43
2019-07-19 15:30:00	-201.94	13.42	28.9
2019-07-19 15:45:00	-201.93	13.42	28.74
2019-07-19 16:00:00	-202.05	13.42	29.02
2019-07-19 16:15:00	-202.19	13.42	30.12
2019-07-19 16:30:00	-202.19	13.42	30.57
2019-07-19 16:45:00	-202.23	13.42	31.05
2019-07-19 17:00:00	-202.29	13.42	32.28
2019-07-19 17:15:00	-202.36	13.42	33.63
2019-07-19 17:30:00	-202.37	13.42	34.59
2019-07-19 17:45:00	-202.42	13.42	35.13
2019-07-19 18:00:00	-202.46	13.42	35.83
2019-07-19 18:15:00	-202.46	13.42	36.27
2019-07-19 18:30:00	-202.41	13.42	35.98
2019-07-19 18:45:00	-202.38	13.42	34.8
2019-07-19 19:00:00	-202.21	13.42	33.12
2019-07-19 19:15:00	-202.09	13.42	31.83
2019-07-19 19:30:00	-202.06	13.42	30.72
2019-07-19 19:45:00	-202.02	13.42	29.53
2019-07-19 20:00:00	-201.96	13.42	28.43
2019-07-19 20:15:00	-201.83	13.42	27.58
2019-07-19 20:30:00	-201.72	13.42	26.82
2019-07-19 20:45:00	-201.59	13.42	26.07
2019-07-19 21:00:00	-201.46	13.42	25.35
2019-07-19 21:15:00	-201.32	13.42	24.53
2019-07-19 21:30:00	-201.23	13.42	23.62
2019-07-19 21:45:00	-201.06	13.42	22.68
2019-07-19 22:00:00	-200.94	13.42	21.63
2019-07-19 22:15:00	-200.84	13.42	20.66
2019-07-19 22:30:00	-200.73	13.42	19.76
2019-07-19 22:45:00	-200.64	13.47	18.95
2019-07-19 23:00:00	-200.52	13.42	18.25
2019-07-19 23:15:00	-200.44	13.42	17.62
2019-07-19 23:30:00	-200.35	13.42	17.18
2019-07-19 23:45:00	-200.25	13.42	16.77
2019-07-20 00:00:00	-200.18	13.42	16.4
2019-07-20 00:15:00	-200.08	13.42	16.1
2019-07-20 00:30:00	-200	13.42	15.88
2019-07-20 00:45:00	-199.91	13.42	15.66
2019-07-20 01:00:00	-199.83	13.42	15.48
2019-07-20 01:15:00	-199.78	13.42	15.29
2019-07-20 01:30:00	-199.68	13.42	15.11
2019-07-20 01:45:00	-199.58	13.42	14.96
2019-07-20 02:00:00	-199.49	13.42	14.79
2019-07-20 02:15:00	-199.44	13.42	14.67
2019-07-20 02:30:00	-199.38	13.42	14.54
2019-07-20 02:45:00	-199.31	13.42	14.42
2019-07-20 03:00:00	-199.26	13.42	14.29
2019-07-20 03:15:00	-199.17	13.42	14.17
2019-07-20 03:30:00	-199.1	13.42	14.09
2019-07-20 03:45:00	-199.07	13.42	13.96
2019-07-20 04:00:00	-198.97	13.42	13.84
2019-07-20 04:15:00	-198.94	13.42	13.71
2019-07-20 04:30:00	-198.88	13.42	13.63
2019-07-20 04:45:00	-198.83	13.42	13.55
2019-07-20 05:00:00	-198.76	13.47	13.51
2019-07-20 05:15:00	-198.72	13.47	13.38
2019-07-20 05:30:00	-198.68	13.42	13.26
2019-07-20 05:45:00	-198.62	13.42	13.18
2019-07-20 06:00:00	-198.57	13.42	13.14
2019-07-20 06:15:00	-198.52	13.42	13.18
2019-07-20 06:30:00	-198.5	13.42	13.3
2019-07-20 06:45:00	-198.45	13.47	13.59
